Order ID;Order Date;Order Quantity;Customer ID;Customer Name;Customer City;Latitude;Longitude;Customer Country;Customer Loyalty Card;Product ID;Product Coffee Type;Product Roast Type;Product Size (kg);Product Unit Price;Product Price per 100g;Product Profit;Total Profit
VQW-91903-926;13/03/2020;1;05325-97750-WP;Cody Verissimo;Upton;52,5907194;-0,3672758;United Kingdom;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;3,07395
VRM-93594-914;21/07/2021;5;66806-41795-MX;Emlynne Laird;Warren;42,5144566;-83,0146526;United States;No;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;4,0095
VRT-39834-265;07/01/2021;3;86686-37462-CK;Hamish Skeech;Valleymount;53,1060864;-6,5250478;Ireland;Yes;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;6,1815
VSN-94485-621;17/10/2021;4;88116-12604-TE;Frans Habbergham;Sparks;39,540468;-119,748724;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,0746
VSQ-07182-513;23/07/2019;6;18366-65239-WF;Brendan Grece;Halton;53,331721;-2,695822;United Kingdom;No;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;3,7089
VSS-56247-688;21/05/2022;4;08360-19442-GB;Effie Yurkov;Honolulu;21,3098845;-157,8581401;United States;No;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;17,4018
VTB-46451-959;25/10/2020;1;66240-46962-IO;Berty Beelby;Lucan;53,3572085;-6,4498488;Ireland;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;3,87205
VTV-03546-175;31/07/2020;5;03384-62101-IY;Osbert Robins;Huntsville;34,7303688;-86,5861037;United States;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
VUC-72395-865;07/10/2021;6;13321-57602-GK;Adelheid Gladhill;Baltimore;39,2903848;-76,6121893;United States;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;3,2238
VUT-20974-364;04/01/2021;6;90285-56295-PO;Lenci Haggerstone;Atlanta;33,748752;-84,3876845;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;2,1492
VVL-95291-039;18/04/2019;2;96516-97464-MF;Silvanus Enefer;Washington;38,9071923;-77,0368707;United States;No;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;0,9801
VYD-28555-589;13/08/2019;6;29814-01459-RC;Ashbey Tomaszewski;Sutton;51,3614279;-0,193961;United Kingdom;Yes;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,5812
VYP-89830-878;04/10/2020;2;12715-05198-QU;Gerard Pirdy;Boca Raton;26,3683064;-80,1289321;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;4,6575
VZH-86274-142;02/05/2022;5;53120-45532-KL;Arabella Fransewich;Kinsealy-Drinan;53,44395;-6,20334;Ireland;Yes;R-L-1;Robusta;Light;1;11,95;1,195;0,717;3,585
VZO-97265-841;08/07/2022;4;87049-37901-FU;Bram Revel;Rochester;43,1565779;-77,6088465;United States;No;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,7164
WAG-26945-689;08/10/2019;5;50124-88608-EO;Vivie Danneil;Tralee;52,2713096;-9,6999325;Ireland;No;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,51875
WAI-89905-069;21/02/2022;3;47011-57815-HJ;Silvan McShea;Olympia;47,0378741;-122,9006951;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;2,0979
WAV-38301-984;20/03/2021;5;62863-81239-DT;Cassie Pinkerton;Alexandria;38,8051095;-77,0470229;United States;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,6865
WBA-85905-175;13/07/2022;1;41252-45992-VS;Trumaine Tewelson;El Paso;31,7618778;-106,4850217;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;0,56745
WBK-62297-910;17/05/2021;2;25514-23938-IQ;Monica Fearon;Denton;33,2148412;-97,1330683;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,5373
WCT-07869-499;19/10/2021;5;32031-49093-KE;Birgit Domange;Charleston;32,7833163;-79,9319664;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;1,611
WDM-77521-710;29/10/2020;2;86144-10144-CB;Itch Norquoy;Minneapolis;44,977753;-93,2650108;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;1,215
WDR-06028-345;16/08/2019;1;66508-21373-OQ;Ingeberg Mulliner;Birmingham;54,7023545;-3,2765753;United Kingdom;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;2,0605
WDV-73864-037;13/03/2022;5;66044-25298-TA;Lawrence Pratt;Anchorage;61,2175758;-149,8996785;United States;Yes;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;5,6745
WFH-21507-708;20/04/2020;1;07237-32539-NB;Delainey Kiddy;Fresno;36,7377981;-119,7871247;United States;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,3222
WFK-99317-827;16/06/2019;3;32058-76765-ZL;Devan Crownshaw;Allentown;40,6022939;-75,4714098;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;11,61615
WFT-16178-396;16/12/2020;5;33555-01585-RP;Quintina Heavyside;Lexington;38,0405837;-84,5037164;United States;Yes;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,8055
WFV-88138-247;25/09/2021;3;63411-51758-QC;Vernor Pawsey;Macon;32,8406946;-83,6324022;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;2,151
WHQ-25197-475;26/11/2021;4;27536-28463-NJ;Claiborne Mottram;Austin;30,267153;-97,7430608;United States;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;2,4726
WIT-40912-783;28/09/2020;4;86768-91598-FA;Trescha Jedrachowicz;Austin;30,267153;-97,7430608;United States;Yes;L-D-0.2;Liberica;Dark;0,2;3,885;1,9425;0,50505;2,0202
WJJ-37489-898;08/04/2021;1;31599-82152-AD;Rickie Faltin;Portumna;53,0927811;-8,2185406;Ireland;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;1,0125
WJR-51493-682;17/06/2021;5;87858-83734-RK;Shermy Moseby;Murfreesboro;35,8456213;-86,39027;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;19,36025
WKB-21680-566;17/12/2021;3;96612-41722-VJ;Myrle Dearden;Bayside;53,3886902;-6,1402441;Ireland;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;1,8225
WKD-81956-870;16/09/2020;3;48090-06534-HI;Waneta Edinborough;Hicksville;40,7580684;-73,5240738;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;3,0303
WKL-27981-758;08/04/2022;2;73699-93557-FZ;Felice Miell;New Brunswick;46,5653163;-66,4619164;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;4,6575
WLL-59044-117;23/07/2021;6;28476-04082-GR;Kipper Boorn;Listowel;52,4460488;-9,4853655;Ireland;Yes;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;3,222
WMA-34232-850;08/03/2021;4;53386-94266-LJ;Terri Lyford;Allentown;40,6022939;-75,4714098;United States;Yes;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;15,4882
WMP-68847-770;16/02/2022;1;37490-01572-JW;Vanna Le - Count;Spartanburg;34,9495672;-81,9320482;United States;No;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;0,61815
WMU-87639-108;11/02/2019;1;71891-51101-VQ;Cecily Stebbings;Corona;33,875295;-117,566445;United States;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,3222
WNE-73911-475;20/04/2020;6;61323-91967-GG;Theo Jacobovitz;Houston;29,7604267;-95,3698028;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;6,0606
WNR-71736-993;05/02/2020;4;16880-78077-FB;Terri Farra;Odessa;31,8457149;-102,367687;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;4,0404
WNR-71736-993;05/02/2020;6;16880-78077-FB;Terri Farra;Odessa;31,8457149;-102,367687;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;12,3579
WOQ-36015-429;25/09/2021;6;51427-89175-QJ;Adrian Swaine;Aurora;39,740511;-104,830995;United States;No;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;6,8094
WOQ-36015-429;25/09/2021;5;51427-89175-QJ;Adrian Swaine;Aurora;39,740511;-104,830995;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;2,83725
WOQ-36015-429;25/09/2021;6;51427-89175-QJ;Adrian Swaine;Aurora;39,740511;-104,830995;United States;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;3,2238
WOR-52762-511;14/12/2019;6;04739-85772-QT;Elysee Sketch;Sparks;39,540468;-119,748724;United States;Yes;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;22,5423
WQK-10857-119;21/09/2021;1;96849-52854-CR;Filip Antcliffe;Clonskeagh;53,3084815;-6,2418651;Ireland;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;0,8019
WRN-55114-031;29/06/2020;3;40180-22940-QB;Courtney Pallant;Dallas;32,7766642;-96,7969879;United States;Yes;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;11,27115
WRP-39846-614;04/03/2022;5;47493-68564-YM;Bidget Tremellier;Cherryville;53,155804;-6,9713405;Ireland;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
WRT-40778-247;13/03/2022;4;54810-81899-HL;Cletis Giacomazzo;Dulles;38,9639112;-77,4496269;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;2,868
WSV-49732-075;17/01/2021;1;76263-95145-GJ;Willabella Abramski;Houston;29,7604267;-95,3698028;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;3,87205
WTT-91832-645;03/10/2019;3;24344-88599-PP;Hussein Olliff;Stradbally;53,0157983;-7,1494717;Ireland;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;3,0375
WTV-24996-658;23/10/2020;3;57837-15577-YK;Dom Milella;Manorhamilton;54,3048735;-8,1766956;Ireland;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;9,22185
WUG-76466-650;22/02/2021;3;43439-94003-DW;Flynn Antony;Birmingham;54,7023545;-3,2765753;United Kingdom;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;3,0303
WVS-57822-366;04/05/2020;4;52151-75971-YY;Darn Penquet;Sacramento;38,5815719;-121,4943996;United States;No;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;13,915
WVT-88135-549;16/11/2019;3;66458-91190-YC;Marja Urion;Virginia;53,8350708;-7,0831588;Ireland;Yes;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;2,6865
WVV-79948-067;18/01/2021;1;66070-30559-WI;Ramon Cheak;Bundoran;54,4791416;-8,2779341;Ireland;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;3,47875
WWH-92259-198;11/03/2022;4;35256-12529-FT;Willey Romao;Sacramento;38,5815719;-121,4943996;United States;Yes;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;6,734
WXG-25759-236;10/03/2021;2;39919-06540-ZI;Winn Keyse;Orange;33,787257;-117,850309;United States;Yes;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;7,5141
WXT-85291-143;04/09/2019;4;81414-81273-DK;Vivyan Ceely;Baltimore;39,2903848;-76,6121893;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,4328
WYL-29300-070;16/10/2019;1;42770-36274-QA;Hayward Goulter;Kingsport;36,548434;-82,5618186;United States;No;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,1791
WYM-17686-694;25/02/2021;5;58689-55264-VK;Correy Cottingham;Fort Wayne;41,079273;-85,1393513;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;10,29825
XAH-93337-609;28/10/2021;5;66976-43829-YG;Domeniga Duke;Los Angeles;34,0549076;-118,242643;United States;No;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;4,4775
XBV-40336-071;17/02/2021;3;38536-98293-JZ;Catharine Scoines;Watergrasshill;52,0113682;-8,3440414;Ireland;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,80595
XCG-07109-195;11/12/2020;6;92976-19453-DT;Nick Brakespear;Newark;40,735657;-74,1723667;United States;Yes;L-D-0.2;Liberica;Dark;0,2;3,885;1,9425;0,50505;3,0303
XDU-05471-219;06/06/2022;1;60308-06944-GS;Pru Durban;Longford;53,7276296;-7,7932573;Ireland;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;0,4302
XED-90333-402;19/06/2019;5;28300-14355-GF;Patsy Vasilenko;Preston;53,763201;-2,70309;United Kingdom;No;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;2,26875
XEE-37895-169;20/02/2019;3;14888-85625-TM;Perry Lyfield;Cleveland;41,49932;-81,6943605;United States;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;8,04195
XEY-48929-474;02/01/2022;6;21889-94615-WT;Lemuel Rignold;Sacramento;38,5815719;-121,4943996;United States;Yes;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;26,1027
XHI-30227-581;31/01/2022;6;54619-08558-ZU;Petey Kingsbury;Bronx;40,8447819;-73,8648268;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;23,2323
XIR-88982-743;10/07/2021;2;00852-54571-WP;De Drewitt;Alexandria;38,8051095;-77,0470229;United States;Yes;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;0,9075
XIY-43041-882;12/10/2021;1;07250-63194-JO;Shawnee Critchlow;Richmond;37,5407246;-77,4360481;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;1,0125
XKB-41924-202;19/08/2022;2;45089-52817-WN;Inger Bouldon;Fort Lauderdale;26,1224386;-80,1373174;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;2,0202
XKK-06692-189;27/12/2021;3;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;1,611
XKO-54097-932;10/03/2022;3;32743-78448-KT;Janella Millett;Durham;35,996653;-78,9018053;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;2,7225
XLD-12920-505;01/05/2019;6;21907-75962-VB;Marty Kidstoun;Harrisburg;40,2731911;-76,8867008;United States;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;5,8806
XMC-20620-809;14/05/2021;2;83543-79246-ON;Nannie Naseby;Winter Haven;28,0222435;-81,7328567;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;1,815
XNM-14163-951;04/12/2019;6;78224-60622-KH;Shelli Keynd;Tyler;39,929291;-76,697176;United States;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;22,5423
XNU-83276-288;01/06/2022;1;98185-92775-KT;Chester Clowton;Monticello;33,629343;-91,791233;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,3582
XOQ-12405-419;12/04/2020;4;91513-75657-PH;Hally Lorait;Buffalo;42,8864468;-78,8783689;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;4,9404
XPG-66112-335;19/07/2020;4;58118-22461-GC;Jackquelin Chugg;Shawnee Mission;38,8995248;-94,639296;United States;No;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;4,9404
XQJ-86887-506;06/11/2021;4;66458-91190-YC;Marja Urion;Virginia;53,8350708;-7,0831588;Ireland;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;6,534
XRR-28376-277;02/05/2021;6;64481-42546-II;Elvina Angel;Tralee;52,2713096;-9,6999325;Ireland;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;9,8946
XSN-26809-910;28/06/2020;2;80467-17137-TO;Dianne Chardin;Ballybofey;54,7968244;-7,7875481;Ireland;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;6,9575
XSZ-84273-421;14/04/2019;3;15405-60469-TM;Pen Wye;Colorado Springs;38,8338816;-104,8213634;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,0746
XTH-67276-442;03/03/2019;4;73799-04749-BM;Bertine Byrd;Las Vegas;36,171563;-115,1391009;United States;No;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;17,4018
XTL-68000-371;07/04/2020;4;70140-82812-KD;Donalt Sangwin;Hyattsville;38,9559442;-76,9455301;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;2,43
XUE-87260-201;08/02/2022;6;89646-21249-OH;Selia Ragles;Fort Smith;35,3843722;-94,4209646;United States;No;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;1,0746
XUR-14132-391;08/08/2022;4;96836-09258-RI;Lisa Goodger;Sacramento;38,5815719;-121,4943996;United States;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;1,2888
XUS-73326-418;18/12/2020;6;37078-56703-AF;Gussy Broadbear;Columbia;34,0003117;-81,0331309;United States;No;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;9,801
XWC-20610-167;07/07/2022;2;08350-81623-TF;Lorenzo Yeoland;Hartford;41,7658043;-72,6733723;United States;Yes;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;0,8019
XWD-18933-006;31/08/2019;2;79420-11075-MY;Emlynne Palfrey;Fort Wayne;41,079273;-85,1393513;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,6993
XXJ-47000-307;18/07/2019;3;31582-23562-FM;Jeffrey Dufaire;Fort Worth;32,7554883;-97,3307658;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;8,04195
XXJ-47000-307;18/07/2019;4;31582-23562-FM;Jeffrey Dufaire;Fort Worth;32,7554883;-97,3307658;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,0746
XYL-52196-459;02/05/2019;3;13549-65017-VE;Jennifer Wilkisson;Huntington Beach;33,6594835;-117,9988026;United States;Yes;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,4833
XZD-44484-632;06/08/2021;2;80541-38332-BP;Helaina Rainforth;Philadelphia;39,9525839;-75,1652215;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;3,025
XZD-44484-632;06/08/2021;2;80541-38332-BP;Helaina Rainforth;Philadelphia;39,9525839;-75,1652215;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,5373
XZG-51938-658;05/04/2020;6;18275-73980-KL;Lem Pennacci;Waco;31,549333;-97,1466695;United States;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;5,8806
YAC-50329-982;08/12/2020;1;75419-92838-TI;Conchita Bryde;Oklahoma City;35,4675602;-97,5164276;United States;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;3,47875
YAU-98893-150;15/01/2022;3;77043-48851-HG;Lewes Danes;Topeka;39,0473451;-95,6751576;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;5,6745
YDS-02797-307;05/06/2022;4;06058-48844-PI;Webb Speechly;Seattle;47,6061389;-122,3328481;United States;Yes;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;13,915
YES-51109-625;31/01/2022;4;91895-55605-LS;Elizabet Aizikowitz;Ashley;52,2274533;0,4853366;United Kingdom;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;3,9204
YET-17732-678;20/06/2021;1;57235-92842-DK;Hetti Penson;Fort Lauderdale;26,1224386;-80,1373174;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,1611
YFH-87456-208;12/06/2019;2;23600-98432-ME;Sinclare Edsell;Newark;40,735657;-74,1723667;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
YFX-64795-136;15/01/2020;1;83163-65741-IH;Madelene Prinn;Detroit;42,331427;-83,0457538;United States;Yes;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;4,35045
YGY-98425-969;01/04/2019;1;63787-96257-TQ;Merrel Steptow;Cherryville;53,155804;-6,9713405;Ireland;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;1,8915
YHV-68700-050;11/09/2019;2;26333-67911-OL;Hartley Mattioli;Kinloch;56,5873549;-3,3886199;United Kingdom;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;9,4783
YHV-68700-050;11/09/2019;5;26333-67911-OL;Hartley Mattioli;Kinloch;56,5873549;-3,3886199;United Kingdom;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,791
YIE-87008-621;22/06/2019;4;22503-52799-MI;Shelley Titley;Fargo;46,877229;-96,789821;United States;No;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;4,5396
YIS-96268-844;11/02/2020;6;60221-67036-TD;Ken Lestrange;Atlanta;33,748752;-84,3876845;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;2,9403
YIT-15877-117;13/04/2022;1;24155-79322-EQ;Morly Rocks;Crossmolina;54,100342;-9,3158456;Ireland;Yes;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;0,537
YJU-84377-606;07/07/2020;1;20259-47723-AC;Lyn Entwistle;Minneapolis;44,977753;-93,2650108;United States;Yes;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;0,8955
YKX-23510-272;17/03/2019;2;56991-05510-PR;Janella Eden;Joliet;41,525031;-88,0817251;United States;No;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;5,3613
YLE-18247-749;11/03/2020;3;92227-49331-QR;Reggis Pracy;Dayton;39,7589478;-84,1916069;United States;Yes;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;2,0979
YLK-78851-470;18/09/2019;6;58559-08254-UY;Paulie Fonzone;Albany;42,6525793;-73,7562317;United States;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;8,2386
YLY-35287-172;23/05/2022;5;69410-04668-MA;Simone Capon;Phoenix;33,4483771;-112,0740373;United States;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,6865
YOG-94666-679;14/02/2021;2;86991-53901-AT;Kathleen Diable;Kinloch;56,5873549;-3,3886199;United Kingdom;Yes;L-D-0.2;Liberica;Dark;0,2;3,885;1,9425;0,50505;1,0101
YOK-93322-608;04/11/2021;6;69411-48470-ID;Gilberto Cornier;Tampa;27,9516896;-82,4587527;United States;No;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;9,801
YPP-27450-525;02/12/2020;3;01932-87052-KO;Leonie Cullrford;Chico;39,728495;-121,837478;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;2,7225
YPT-95383-088;03/10/2021;2;43439-94003-DW;Flynn Antony;Birmingham;54,7023545;-3,2765753;United Kingdom;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;6,1479
YQL-63755-365;31/07/2020;4;78570-76770-LB;Carolann Beine;Birmingham;54,7023545;-3,2765753;United Kingdom;Yes;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,215
YQU-65147-580;26/03/2022;1;80247-70000-HT;Emiline Galgey;New York City;40,7127753;-74,0059728;United States;No;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;1,2351
YTW-40242-005;28/10/2019;4;01035-70465-UO;Anselma Attwater;Charlottesville;38,0293059;-78,4766781;United States;Yes;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;6,734
YUL-42750-776;23/11/2021;2;24845-36117-TI;Cissiee Raisbeck;Shreveport;32,5251516;-93,7501789;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
YUO-76652-814;04/04/2021;6;26248-84194-FI;Phyllys Ormerod;Durham;35,996653;-78,9018053;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,6119
YVH-19865-819;09/11/2019;4;08946-56610-IH;Lacee Burtenshaw;Lawrenceville;33,9562149;-83,9879625;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;18,9566
YVK-82679-655;07/01/2021;4;95342-88311-SF;Yuri Burrells;Lexington;38,0405837;-84,5037164;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,4328
YWH-50638-556;14/03/2019;4;89442-35633-HJ;Else Langcaster;Normanton;53,6991226;-1,4194401;United Kingdom;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;3,9204
YWM-07310-594;02/03/2019;5;66028-99867-WJ;Margie Palleske;Pompano Beach;26,2378597;-80,1247667;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;4,5375
YXF-57218-272;15/03/2019;6;55374-03175-IA;Samuele Klaaassen;Detroit;42,331427;-83,0457538;United States;Yes;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;1,0746
YXO-79631-417;25/09/2021;1;31587-92570-HL;Casi Gwinnett;Anaheim;33,8365932;-117,9143012;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;1,0101
YXP-20078-116;23/09/2020;1;37238-52421-JJ;Judd De Leek;Grand Rapids;42,9633599;-85,6680863;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,3582
YZA-25234-630;13/05/2022;2;89757-51438-HX;Malynda Glawsop;New Haven;41,308274;-72,9278835;United States;No;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;0,8019
YZG-20575-451;02/03/2020;4;64845-00270-NO;Rhetta Zywicki;Ballinteer;53,2746173;-6,2535293;Ireland;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;8,242
ZAY-43009-775;27/09/2020;6;73431-39823-UP;Kendra Backshell;Indianapolis;39,76909;-86,158018;United States;No;L-D-0.2;Liberica;Dark;0,2;3,885;1,9425;0,50505;3,0303
ZCR-15721-658;26/05/2022;4;28327-84469-ND;Rodolfo Willoway;Tucson;32,2539787;-110,9741769;United States;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;4,05
ZDC-64769-740;21/09/2019;1;79463-01597-FQ;Sharl Southerill;Amarillo;35,2219971;-101,8312969;United States;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;0,9075
ZDK-82166-357;03/04/2021;3;81431-12577-VD;Beitris Keaveney;Beaumont;52,865196;-7,9794599;Ireland;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;3,0375
ZDK-84567-102;29/11/2021;3;58690-31815-VY;Isidore Hussey;Birmingham;54,7023545;-3,2765753;United Kingdom;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;1,6119
